Tick,Color,Tone,TimeDur,WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,tick.thisRepN,tick.thisTrialN,tick.thisN,tick.thisIndex,stroop_trials.thisRepN,stroop_trials.thisTrialN,stroop_trials.thisN,stroop_trials.thisIndex,start_session_two,start_stress_one,end_stress_one,rating_evaluation_one.response,rating_evaluation_one.rt,rating_evaluation_two.response,rating_evaluation_two.rt,start_stress_two,key_resp_part_two_meas.keys,key_resp_part_two_meas.rt,key_resp_part_two_meas.started,key_resp_part_two_meas.stopped,end_stress_two,start_cooldown_measurement,end_cooldown_measurement,end_session_two,participant,session,date,expName,psychopyVersion,frameRate,
58,green,440,1.0,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
59,green,440,1.0,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
60,green,440,1.0,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
61,green,440,1.0,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
62,green,440,1.0,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
63,green,440,1.0,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
64,green,440,1.0,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
65,green,440,1.0,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
66,green,440,1.0,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
67,green,440,1.0,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
68,green,440,1.0,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
69,green,440,1.0,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
70,green,440,1.0,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
71,green,440,1.0,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
72,green,440,1.0,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
73,green,440,1.0,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
74,green,440,1.0,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
75,green,440,1.0,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
76,green,440,1.0,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
77,green,440,1.0,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
78,green,440,1.0,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
79,green,440,1.0,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
80,green,440,1.0,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
81,green,440,1.0,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
82,green,440,1.0,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
83,green,440,1.0,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
84,green,440,1.0,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
85,green,440,1.0,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
86,green,440,1.0,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
87,green,440,1.0,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
88,green,440,1.0,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
89,green,440,1.0,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
90,green,440,1.0,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
91,green,440,1.0,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
92,green,440,1.0,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
93,green,440,1.0,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
94,green,440,1.0,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
95,green,440,1.0,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
96,green,440,1.0,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
97,green,440,1.0,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
98,green,440,1.0,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
99,green,440,1.0,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
100,green,440,1.0,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
101,green,440,1.0,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
102,green,440,1.0,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
103,green,440,1.0,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
104,green,440,1.0,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
105,green,440,1.0,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
106,green,440,1.0,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
107,green,440,1.0,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
108,green,440,1.0,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
109,green,440,1.0,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
110,green,440,1.0,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
111,green,440,1.0,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
112,green,440,1.0,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
113,green,440,1.0,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
114,green,440,1.0,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
115,green,440,1.0,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
116,green,440,1.0,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
117,green,440,1.0,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
118,green,440,1.0,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
119,green,440,1.0,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
120,green,440,1.0,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
121,green,440,1.0,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
122,green,440,1.0,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
123,green,440,1.0,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
124,green,440,1.0,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
125,green,440,1.0,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
126,green,440,1.0,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
127,green,440,1.0,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
128,green,440,1.0,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
129,green,440,1.0,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
130,green,440,1.0,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
131,green,440,1.0,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
132,green,440,1.0,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
133,green,440,1.0,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
134,green,440,1.0,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
135,green,440,1.0,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
136,green,440,1.0,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
137,green,440,1.0,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
138,green,440,1.0,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
139,green,440,1.0,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
140,green,440,1.0,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
141,green,440,1.0,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
142,green,440,1.0,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
143,green,440,1.0,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
144,green,440,1.0,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
145,green,440,1.0,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
146,green,440,1.0,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
147,green,440,1.0,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
148,green,440,1.0,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
149,green,440,1.0,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
150,green,440,1.0,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
151,green,440,1.0,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
152,green,440,1.0,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
153,green,440,1.0,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
154,green,440,1.0,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
155,green,440,1.0,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
156,green,440,1.0,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
157,green,440,1.0,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
158,green,440,1.0,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
159,green,440,1.0,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
160,green,440,1.0,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
161,green,440,1.0,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
162,green,440,1.0,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
163,green,440,1.0,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
164,green,440,1.0,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
165,green,440,1.0,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
166,green,440,1.0,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
167,green,440,1.0,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
168,green,440,1.0,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,es,002,2019_Oct_08_1109,StressSession,3.1.3,59.998336046800524,
